method,duration,bias,error,relArea,cost,tau_p,tau_v
AKDE,2048,-26351.836,-0.014,0.985995451,11514.82975,86164.091,3600
AKDE,2048,-38774.8444,-0.0206,0.979394115,10740.32001,86164.091,3600
AKDE,2048,53080.1268,0.0282,1.028193302,11179.45927,86164.091,3600
AKDE,2048,178063.1204,0.0946,1.094559265,11743.78435,86164.091,3600
AKDE,2048,136088.4102,0.0723,1.072252167,11060.5947,86164.091,3600
AKDE,2048,91290.289,0.0485,1.048506576,10720.29052,86164.091,3600
AKDE,2048,112559.9852,0.0598,1.059848503,10763.43648,86164.091,3600
AKDE,2048,-4705.685,-0.0025,0.997476042,8118.234325,86164.091,3600
AKDE,2048,66067.8174,0.0351,1.035114969,10200.99651,86164.091,3600
AKDE,2048,83949.4204,0.0446,1.044626832,12333.51187,86164.091,3600
AKDE,2048,127429.9498,0.0677,1.067739678,10362.38378,86164.091,3600
AKDE,2048,67008.9544,0.0356,1.035595264,10784.66228,86164.091,3600
AKDE,2048,42539.3924,0.0226,1.022622347,11682.74757,86164.091,3600
AKDE,2048,95243.0644,0.0506,1.050570484,10531.55117,86164.091,3600
AKDE,2048,170534.0244,0.0906,1.090622396,8128.551603,86164.091,3600
AKDE,2048,3764.548,0.002,1.001991724,10785.08223,86164.091,3600
AKDE,2048,4517.4576,0.0024,1.002432123,10804.61631,86164.091,3600
AKDE,2048,91854.9712,0.0488,1.048820946,10827.44796,86164.091,3600
AKDE,2048,33316.2498,0.0177,1.017744774,10866.30182,86164.091,3600
AKDE,2048,121594.9004,0.0646,1.064622812,10999.87308,86164.091,3600
AKDE,2048,43856.9842,0.0233,1.023256765,11031.92864,86164.091,3600
AKDE,2048,143805.7336,0.0764,1.07636497,11084.23706,86164.091,3600
AKDE,2048,134017.9088,0.0712,1.071210198,10718.52746,86164.091,3600
AKDE,2048,5646.822,0.003,1.003017731,10679.19015,86164.091,3600
AKDE,2048,5270.3672,0.0028,1.002767948,10796.68246,86164.091,3600
AKDE,2048,114254.0318,0.0607,1.060665311,10406.35071,86164.091,3600
AKDE,2048,152652.4214,0.0811,1.081100431,10358.12627,86164.091,3600
AKDE,2048,37457.2526,0.0199,1.019851971,10806.35094,86164.091,3600
AKDE,2048,15811.1016,0.0084,1.008424121,10735.07425,86164.091,3600
AKDE,2048,137594.2294,0.0731,1.073147696,11159.03605,86164.091,3600
AKDE,2048,154158.2406,0.0819,1.081870034,10807.32647,86164.091,3600
AKDE,2048,89219.7876,0.0474,1.047355036,10695.02031,86164.091,3600
AKDE,2048,103336.8426,0.0549,1.054886887,11021.91317,86164.091,3600
AKDE,2048,99195.8398,0.0527,1.052679343,10319.54977,86164.091,3600
AKDE,2048,121030.2182,0.0643,1.064295077,10483.56657,86164.091,3600
AKDE,2048,121594.9004,0.0646,1.06456241,10989.50062,86164.091,3600
AKDE,2048,51950.7624,0.0276,1.027569924,11066.34152,86164.091,3600
AKDE,2048,24281.3346,0.0129,1.012900491,11031.3705,86164.091,3600
AKDE,2048,24093.1072,0.0128,1.01281993,10661.14197,86164.091,3600
AKDE,2048,137594.2294,0.0731,1.073051445,10527.43454,86164.091,3600
AKDE,2048,119900.8538,0.0637,1.063745208,10931.76386,86164.091,3600
AKDE,2048,114442.2592,0.0608,1.060837233,10779.57496,86164.091,3600
AKDE,2048,71902.8668,0.0382,1.038165937,10417.42436,86164.091,3600
AKDE,2048,114818.714,0.061,1.060959984,11414.92357,86164.091,3600
AKDE,2048,23528.425,0.0125,1.012539367,10850.05949,86164.091,3600
AKDE,2048,36704.343,0.0195,1.019458752,10346.86982,86164.091,3600
AKDE,2048,98254.7028,0.0522,1.052239768,10783.56409,86164.091,3600
AKDE,2048,135147.2732,0.0718,1.071823338,7566.374557,86164.091,3600
AKDE,2048,-27104.7456,-0.0144,0.985621343,10498.42365,86164.091,3600
AKDE,2048,26728.2908,0.0142,1.014230433,10586.54178,86164.091,3600
AKDE,2048,86396.3766,0.0459,1.045861769,10900.86209,86164.091,3600
AKDE,2048,25787.1538,0.0137,1.013694959,11107.70562,86164.091,3600
AKDE,2048,129312.2238,0.0687,1.068713482,10823.6586,86164.091,3600
AKDE,2048,15622.8742,0.0083,1.008320754,10955.28324,86164.091,3600
AKDE,2048,124794.7662,0.0663,1.066327567,10568.98146,86164.091,3600
AKDE,2048,4893.9124,0.0026,1.002595679,10552.49712,86164.091,3600
AKDE,2048,39339.5266,0.0209,1.020866755,10519.43918,86164.091,3600
AKDE,2048,-2258.7288,-0.0012,0.998785855,11157.1385,86164.091,3600
AKDE,2048,-4141.0028,-0.0022,0.997831179,11199.81948,86164.091,3600
AKDE,2048,-48186.2144,-0.0256,0.974352877,10913.2481,86164.091,3600
AKDE,2048,103525.07,0.055,1.055029321,10832.67692,86164.091,3600
AKDE,2048,46303.9404,0.0246,1.024551638,11000.41816,86164.091,3600
AKDE,2048,57032.9022,0.0303,1.030272363,8110.102447,86164.091,3600
AKDE,2048,21457.9236,0.0114,1.011369753,10028.51643,86164.091,3600
AKDE,2048,3952.7754,0.0021,1.00214881,8779.701025,86164.091,3600
AKDE,2048,107854.3002,0.0573,1.057294812,10031.78422,86164.091,3600
AKDE,2048,77926.1436,0.0414,1.041424848,10350.9384,86164.091,3600
AKDE,2048,97501.7932,0.0518,1.051771997,10993.00887,86164.091,3600
AKDE,2048,194815.359,0.1035,1.103461766,11093.75224,86164.091,3600
AKDE,2048,42351.165,0.0225,1.022467874,10432.65338,86164.091,3600
AKDE,2048,111995.303,0.0595,1.059525315,10764.88631,86164.091,3600
AKDE,2048,67197.1818,0.0357,1.035661747,8034.081063,86164.091,3600
AKDE,2048,32375.1128,0.0172,1.017163829,10616.15503,86164.091,3600
AKDE,2048,155852.2872,0.0828,1.082759044,10297.46628,86164.091,3600
AKDE,2048,82443.6012,0.0438,1.043836599,10410.20443,86164.091,3600
AKDE,2048,73408.686,0.039,1.038954941,10515.97238,86164.091,3600
AKDE,2048,153593.5584,0.0816,1.081620727,10579.33243,86164.091,3600
AKDE,2048,25410.699,0.0135,1.013459863,10687.18325,86164.091,3600
AKDE,2048,121406.673,0.0645,1.064520285,10755.31813,86164.091,3600
AKDE,2048,63620.8612,0.0338,1.033759559,10947.13096,86164.091,3600
AKDE,2048,127429.9498,0.0677,1.06772829,11035.17913,86164.091,3600
AKDE,2048,-47245.0774,-0.0251,0.97490965,11117.45166,86164.091,3600
AKDE,2048,17316.9208,0.0092,1.009187936,10654.23125,86164.091,3600
AKDE,2048,102207.4782,0.0543,1.054317316,10966.72201,86164.091,3600
AKDE,2048,32751.5676,0.0174,1.017404722,11238.48568,86164.091,3600
AKDE,2048,45739.2582,0.0243,1.02427759,10897.82183,86164.091,3600
AKDE,2048,7529.096,0.004,1.004018026,10642.54538,86164.091,3600
AKDE,2048,169028.2052,0.0898,1.089750384,10632.13413,86164.091,3600
AKDE,2048,115571.6236,0.0614,1.061398157,10815.7449,86164.091,3600
AKDE,2048,41033.5732,0.0218,1.02182119,11277.29747,86164.091,3600
AKDE,2048,125359.4484,0.0666,1.066592069,8238.016173,86164.091,3600
AKDE,2048,136464.865,0.0725,1.072455936,10787.6001,86164.091,3600
AKDE,2048,93549.0178,0.0497,1.049747902,10397.00453,86164.091,3600
AKDE,2048,79055.508,0.042,1.042049295,10737.7094,86164.091,3600
AKDE,2048,57032.9022,0.0303,1.030300792,10793.38539,86164.091,3600
AKDE,2048,93925.4726,0.0499,1.049924056,11260.77545,86164.091,3600
AKDE,2048,101454.5686,0.0539,1.053852413,11062.46422,86164.091,3600
AKDE,2048,158299.2434,0.0841,1.084108605,10172.32724,86164.091,3600
AKDE,2048,87149.2862,0.0463,1.046324474,10245.17939,86164.091,3600
AKDE,2048,32751.5676,0.0174,1.017357593,10167.47583,86164.091,3600
AKDE,2048,184086.3972,0.0978,1.097822462,8258.64466,86164.091,3600
AKDE,2048,144935.098,0.077,1.077047602,8163.076163,86164.091,3600
AKDE,2048,53644.809,0.0285,1.028468482,10724.02676,86164.091,3600
AKDE,2048,79808.4176,0.0424,1.042432113,10528.54558,86164.091,3600
AKDE,2048,26163.6086,0.0139,1.013894258,8384.362838,86164.091,3600
AKDE,2048,41221.8006,0.0219,1.021906419,10649.66652,86164.091,3600
AKDE,2048,45362.8034,0.0241,1.024105381,10520.09326,86164.091,3600
AKDE,2048,1694.0466,0.0009,1.000858022,11027.83252,86164.091,3600
AKDE,2048,107289.618,0.057,1.057001004,10947.29584,86164.091,3600
AKDE,2048,117265.6702,0.0623,1.062291219,10605.87932,86164.091,3600
AKDE,2048,127994.632,0.068,1.067994623,10793.29787,86164.091,3600
AKDE,2048,57597.5844,0.0306,1.03060395,10324.60022,86164.091,3600
AKDE,2048,74161.5956,0.0394,1.039407465,10837.1412,86164.091,3600
AKDE,2048,67197.1818,0.0357,1.035709134,10886.54279,86164.091,3600
AKDE,2048,52891.8994,0.0281,1.028086412,10648.25816,86164.091,3600
AKDE,2048,98066.4754,0.0521,1.05206142,10656.24419,86164.091,3600
AKDE,2048,63997.316,0.034,1.033976599,11180.53639,86164.091,3600
AKDE,2048,71338.1846,0.0379,1.037925878,10427.45397,86164.091,3600
AKDE,2048,94678.3822,0.0503,1.050263631,10749.38625,86164.091,3600
AKDE,2048,150017.2378,0.0797,1.079664336,10752.78086,86164.091,3600
AKDE,2048,87525.741,0.0465,1.046512543,10433.85252,86164.091,3600
AKDE,2048,-3952.7754,-0.0021,0.997933573,10625.01073,86164.091,3600
AKDE,2048,76985.0066,0.0409,1.040862349,11279.83353,86164.091,3600
AKDE,2048,65503.1352,0.0348,1.034820387,10707.07953,86164.091,3600
AKDE,2048,-2635.1836,-0.0014,0.998583929,10951.83984,86164.091,3600
AKDE,2048,191991.948,0.102,1.101973534,10672.44859,86164.091,3600
AKDE,2048,54585.946,0.029,1.029033976,10854.26781,86164.091,3600
AKDE,2048,-941.137,-0.0005,0.999540256,10653.4875,86164.091,3600
AKDE,2048,102207.4782,0.0543,1.054282427,10997.53465,86164.091,3600
AKDE,2048,84137.6478,0.0447,1.044724761,10946.85541,86164.091,3600
AKDE,2048,127053.495,0.0675,1.067544972,10669.59257,86164.091,3600
AKDE,2048,65503.1352,0.0348,1.034810188,10681.48025,86164.091,3600
AKDE,2048,-8846.6878,-0.0047,0.995264787,10623.24145,86164.091,3600
AKDE,2048,86961.0588,0.0462,1.046245347,10419.20621,86164.091,3600
AKDE,2048,57409.357,0.0305,1.030452104,10327.77169,86164.091,3600
AKDE,2048,87337.5136,0.0464,1.046431592,11220.33228,86164.091,3600
AKDE,2048,80373.0998,0.0427,1.042731213,15436.41642,86164.091,3600
AKDE,2048,117453.8976,0.0624,1.06235311,16179.77918,86164.091,3600
AKDE,2048,93925.4726,0.0499,1.049940682,19023.83856,86164.091,3600
AKDE,2048,95054.837,0.0505,1.050456816,20694.21234,86164.091,3600
AKDE,2048,34069.1594,0.0181,1.018059108,20851.9885,86164.091,3600
AKDE,2048,74914.5052,0.0398,1.039839563,23408.09129,86164.091,3600
AKDE,2048,87525.741,0.0465,1.046548888,15198.51678,86164.091,3600
AKDE,2048,119147.9442,0.0633,1.063337839,15335.66127,86164.091,3600
AKDE,2048,46303.9404,0.0246,1.02461575,16176.5759,86164.091,3600
AKDE,2048,142864.5966,0.0759,1.075851773,20241.67195,86164.091,3600
AKDE,2048,59668.0858,0.0317,1.03165573,21646.79874,86164.091,3600
AKDE,2048,74349.823,0.0395,1.039502865,21319.59576,86164.091,3600
AKDE,2048,-29551.7018,-0.0157,0.9843081,20039.56907,86164.091,3600
AKDE,2048,67197.1818,0.0357,1.035706463,21421.84682,86164.091,3600
AKDE,2048,50633.1706,0.0269,1.026874357,10974.71209,86164.091,3600
AKDE,2048,95619.5192,0.0508,1.050834873,13936.20301,86164.091,3600
AKDE,2048,49127.3514,0.0261,1.02611924,12991.4585,86164.091,3600
AKDE,2048,54209.4912,0.0288,1.028773706,16557.10763,86164.091,3600
AKDE,2048,-14117.055,-0.0075,0.992467916,13758.27331,86164.091,3600
AKDE,2048,87149.2862,0.0463,1.046296733,20342.37985,86164.091,3600
AKDE,2048,131382.7252,0.0698,1.069764127,21303.91521,86164.091,3600
AKDE,2048,49127.3514,0.0261,1.026120041,21226.56356,86164.091,3600
AKDE,2048,138723.5938,0.0737,1.073713045,13217.76741,86164.091,3600
AKDE,2048,35198.5238,0.0187,1.018655432,22037.66361,86164.091,3600
AKDE,2048,47433.3048,0.0252,1.02521221,12779.17612,86164.091,3600
AKDE,2048,121030.2182,0.0643,1.064277236,23419.43386,86164.091,3600
AKDE,2048,75102.7326,0.0399,1.039850978,13305.62424,86164.091,3600
AKDE,2048,40092.4362,0.0213,1.021301484,22317.68821,86164.091,3600
AKDE,2048,9411.37,0.005,1.005023568,18279.87512,86164.091,3600
AKDE,2048,90913.8342,0.0483,1.04833503,17727.37857,86164.091,3600
AKDE,2048,84514.1026,0.0449,1.044872991,16310.75122,86164.091,3600
AKDE,2048,63620.8612,0.0338,1.033845445,20077.53426,86164.091,3600
AKDE,2048,1505.8192,0.0008,1.000751907,11372.84105,86164.091,3600
AKDE,2048,32939.795,0.0175,1.017535789,16705.95795,86164.091,3600
AKDE,2048,145311.5528,0.0772,1.077177434,14585.6458,86164.091,3600
AKDE,2048,181262.9862,0.0963,1.096305194,18226.97799,86164.091,3600
AKDE,2048,31057.521,0.0165,1.016497438,19798.13171,86164.091,3600
AKDE,2048,97690.0206,0.0519,1.051853956,12222.15593,86164.091,3600
AKDE,2048,-26916.5182,-0.0143,0.985704843,17078.75611,86164.091,3600
AKDE,2048,94866.6096,0.0504,1.050371423,13857.48457,86164.091,3600
AKDE,2048,119147.9442,0.0633,1.063266395,17890.83451,86164.091,3600
AKDE,2048,20893.2414,0.0111,1.011052309,21119.14347,86164.091,3600
AKDE,2048,104089.7522,0.0553,1.055263631,22666.34875,86164.091,3600
AKDE,2048,91102.0616,0.0484,1.048401947,20981.11531,86164.091,3600
AKDE,2048,67008.9544,0.0356,1.035606983,16369.42364,86164.091,3600
AKDE,2048,43668.7568,0.0232,1.023210875,7959.805212,86164.091,3600
AKDE,2048,80184.8724,0.0426,1.042555571,8710.547755,86164.091,3600
AKDE,2048,42915.8472,0.0228,1.02276281,10473.24817,86164.091,3600
AKDE,2048,145499.7802,0.0773,1.077330774,10572.77084,86164.091,3600
AKDE,2048,62867.9516,0.0334,1.033417439,10612.6437,86164.091,3600
AKDE,2048,105219.1166,0.0559,1.055946493,10833.70056,86164.091,3600
AKDE,2048,101831.0234,0.0541,1.054126119,10855.33727,86164.091,3600
AKDE,2048,108983.6646,0.0579,1.057853319,11169.80224,86164.091,3600
AKDE,2048,92419.6534,0.0491,1.049101468,10435.58955,86164.091,3600
AKDE,2048,110113.029,0.0585,1.05853722,10880.92387,86164.091,3600
AKDE,2048,152840.6488,0.0812,1.081217216,10700.84174,86164.091,3600
AKDE,2048,72279.3216,0.0384,1.038398073,10815.80713,86164.091,3600
AKDE,2048,151711.2844,0.0806,1.080556557,10664.97254,86164.091,3600
AKDE,2048,96748.8836,0.0514,1.051378455,10916.77894,86164.091,3600
AKDE,2048,115195.1688,0.0612,1.061208519,11839.95615,86164.091,3600
AKDE,2048,61550.3598,0.0327,1.032729047,11699.72794,86164.091,3600
AKDE,2048,58538.7214,0.0311,1.031133737,8334.052836,86164.091,3600
AKDE,2048,3764.548,0.002,1.002037281,11037.33324,86164.091,3600
AKDE,2048,77361.4614,0.0411,1.041057599,10369.69918,86164.091,3600
AKDE,2048,119712.6264,0.0636,1.063620112,10381.36751,86164.091,3600
AKDE,2048,54209.4912,0.0288,1.028772668,10339.50565,86164.091,3600
AKDE,2048,15246.4194,0.0081,1.008087026,11637.87414,86164.091,3600
AKDE,2048,67950.0914,0.0361,1.03608217,11230.37749,86164.091,3600
AKDE,2048,79243.7354,0.0421,1.042127678,11478.52624,86164.091,3600
AKDE,2048,-20328.5592,-0.0108,0.98924616,11147.04708,86164.091,3600
AKDE,2048,75102.7326,0.0399,1.039869803,11307.88794,86164.091,3600
AKDE,2048,96937.111,0.0515,1.051537941,10676.03833,86164.091,3600
AKDE,2048,92607.8808,0.0492,1.049235346,10444.9458,86164.091,3600
AKDE,2048,88090.4232,0.0468,1.046794536,10860.07158,86164.091,3600
AKDE,2048,166957.7038,0.0887,1.088688754,11859.40841,86164.091,3600
AKDE,2048,19763.877,0.0105,1.010515449,11488.10944,86164.091,3600
AKDE,2048,44233.439,0.0235,1.023541779,11734.34347,86164.091,3600
AKDE,2048,111807.0756,0.0594,1.059400372,10827.76745,86164.091,3600
AKDE,2048,82255.3738,0.0437,1.043663659,11048.38131,86164.091,3600
AKDE,2048,-14869.9646,-0.0079,0.992063,10701.46859,86164.091,3600
AKDE,2048,88843.3328,0.0472,1.047186059,10900.20205,86164.091,3600
AKDE,2048,74914.5052,0.0398,1.039840902,10831.86508,86164.091,3600
AKDE,2048,94301.9274,0.0501,1.050080915,11423.71897,86164.091,3600
AKDE,2048,193121.3124,0.1026,1.10260774,11249.22773,86164.091,3600
AKDE,2048,81126.0094,0.0431,1.043133967,11348.69534,86164.091,3600
AKDE,2048,47621.5322,0.0253,1.025251331,10563.97503,86164.091,3600
AKDE,2048,21081.4688,0.0112,1.011186364,8494.213,86164.091,3600
AKDE,2048,-45551.0308,-0.0242,0.975777277,10731.11681,86164.091,3600
AKDE,2048,72279.3216,0.0384,1.038384182,11143.52606,86164.091,3600
AKDE,2048,150581.92,0.08,1.079958023,10237.58902,86164.091,3600
AKDE,2048,124041.8566,0.0659,1.065872978,8277.040062,86164.091,3600
AKDE,2048,165263.6572,0.0878,1.087800235,11866.23028,86164.091,3600
AKDE,2048,62867.9516,0.0334,1.033370763,11502.63634,86164.091,3600
AKDE,2048,33128.0224,0.0176,1.017550774,11132.4701,86164.091,3600
AKDE,2048,104654.4344,0.0556,1.055646064,8083.437,86164.091,3600
AKDE,2048,26728.2908,0.0142,1.014215405,10600.96881,86164.091,3600
AKDE,2048,139476.5034,0.0741,1.074080289,8776.911023,86164.091,3600
AKDE,2048,37645.48,0.02,1.019961112,10659.25945,86164.091,3600
AKDE,2048,114254.0318,0.0607,1.060696873,11162.33069,86164.091,3600
AKDE,2048,54209.4912,0.0288,1.028805911,8463.391387,86164.091,3600
AKDE,2048,116889.2154,0.0621,1.062106506,11156.40649,86164.091,3600
AKDE,2048,47809.7596,0.0254,1.025393173,10290.03046,86164.091,3600
AKDE,2048,90160.9246,0.0479,1.047858364,11569.73957,86164.091,3600
AKDE,2048,44421.6664,0.0236,1.023594091,10653.7082,86164.091,3600
AKDE,2048,45739.2582,0.0243,1.024261464,11802.37179,86164.091,3600
AKDE,2048,131194.4978,0.0697,1.069661928,10429.04264,86164.091,3600
AKDE,2048,-22399.0606,-0.0119,0.988125521,10636.98049,86164.091,3600
AKDE,2048,59479.8584,0.0316,1.031596465,10699.32052,86164.091,3600
AKDE,2048,116324.5332,0.0618,1.061760613,10793.12519,86164.091,3600
AKDE,2048,94490.1548,0.0502,1.050247701,10952.29004,86164.091,3600
AKDEc,2048,26351.836,0.014,1.01395677,10708.19971,86164.091,3600
AKDEc,2048,13364.1454,0.0071,1.00709028,10757.57694,86164.091,3600
AKDEc,2048,-35574.9786,-0.0189,0.981124711,10311.33799,86164.091,3600
AKDEc,2048,-70773.5024,-0.0376,0.962423301,10905.90641,86164.091,3600
AKDEc,2048,25787.1538,0.0137,1.013696241,10645.39023,86164.091,3600
AKDEc,2048,14493.5098,0.0077,1.007666373,11014.88707,86164.091,3600
AKDEc,2048,2823.411,0.0015,1.001536231,10898.33941,86164.091,3600
AKDEc,2048,-36892.5704,-0.0196,0.980389993,11281.1356,86164.091,3600
AKDEc,2048,43292.302,0.023,1.023047904,8412.99444,86164.091,3600
AKDEc,2048,-5458.5946,-0.0029,0.997127398,8285.125396,86164.091,3600
AKDEc,2048,-26540.0634,-0.0141,0.985898635,10620.70572,86164.091,3600
AKDEc,2048,-59103.4036,-0.0314,0.96859626,10624.29608,86164.091,3600
AKDEc,2048,-25410.699,-0.0135,0.986513987,10813.13416,86164.091,3600
AKDEc,2048,35198.5238,0.0187,1.018652593,10999.99645,86164.091,3600
AKDEc,2048,-9976.0522,-0.0053,0.994664089,10635.44186,86164.091,3600
AKDEc,2048,-17128.6934,-0.0091,0.990944759,11187.28377,86164.091,3600
AKDEc,2048,88655.1054,0.0471,1.047066899,10326.56455,86164.091,3600
AKDEc,2048,-13175.918,-0.007,0.992965916,10642.46786,86164.091,3600
AKDEc,2048,-46115.713,-0.0245,0.97551052,8559.490196,86164.091,3600
AKDEc,2048,-50821.398,-0.027,0.973019471,10972.31835,86164.091,3600
AKDEc,2048,23151.9702,0.0123,1.012291417,11161.76063,86164.091,3600
AKDEc,2048,6776.1864,0.0036,1.003631401,10474.34889,86164.091,3600
AKDEc,2048,-57597.5844,-0.0306,0.969420413,10514.3958,86164.091,3600
AKDEc,2048,67008.9544,0.0356,1.035599664,11278.58328,86164.091,3600
AKDEc,2048,11481.8714,0.0061,1.006089056,10270.9923,86164.091,3600
AKDEc,2048,-59479.8584,-0.0316,0.96838893,10566.69711,86164.091,3600
AKDEc,2048,-2446.9562,-0.0013,0.998671538,11069.79056,86164.091,3600
AKDEc,2048,-18446.2852,-0.0098,0.990206619,10789.33495,86164.091,3600
AKDEc,2048,-43104.0746,-0.0229,0.977140607,10312.12569,86164.091,3600
AKDEc,2048,-84702.33,-0.045,0.955018032,10328.43838,86164.091,3600
AKDEc,2048,17128.6934,0.0091,1.009108429,11083.20722,86164.091,3600
AKDEc,2048,14117.055,0.0075,1.007534511,10956.92965,86164.091,3600
AKDEc,2048,-40845.3458,-0.0217,0.978315546,8138.77191,86164.091,3600
AKDEc,2048,47997.987,0.0255,1.025530833,7876.793134,86164.091,3600
AKDEc,2048,-22587.288,-0.012,0.987975701,8184.776305,86164.091,3600
AKDEc,2048,-44798.1212,-0.0238,0.976198039,11261.57689,86164.091,3600
AKDEc,2048,-35198.5238,-0.0187,0.981291069,10547.46296,86164.091,3600
AKDEc,2048,-45739.2582,-0.0243,0.975664429,10956.18345,86164.091,3600
AKDEc,2048,-43104.0746,-0.0229,0.977070786,10538.57397,86164.091,3600
AKDEc,2048,82255.3738,0.0437,1.043746049,11417.12985,86164.091,3600
AKDEc,2048,-53644.809,-0.0285,0.971519038,7676.281816,86164.091,3600
AKDEc,2048,-71714.6394,-0.0381,0.961907699,7998.588977,86164.091,3600
AKDEc,2048,-1317.5918,-0.0007,0.999310388,10145.74116,86164.091,3600
AKDEc,2048,-12423.0084,-0.0066,0.99341768,8271.448671,86164.091,3600
AKDEc,2048,-32751.5676,-0.0174,0.982642284,10464.94297,86164.091,3600
AKDEc,2048,-63997.316,-0.034,0.965998806,10445.92771,86164.091,3600
AKDEc,2048,9599.5974,0.0051,1.005111645,11096.51315,86164.091,3600
AKDEc,2048,15622.8742,0.0083,1.008287121,11127.73762,86164.091,3600
AKDEc,2048,-25787.1538,-0.0137,0.986317136,8661.718958,86164.091,3600
AKDEc,2048,-42351.165,-0.0225,0.977465901,10946.27209,86164.091,3600
AKDEc,2048,8470.233,0.0045,1.004472852,11225.30666,86164.091,3600
AKDEc,2048,54397.7186,0.0289,1.02889282,10505.43196,86164.091,3600
AKDEc,2048,70773.5024,0.0376,1.037610859,11298.1107,86164.091,3600
AKDEc,2048,-110489.4838,-0.0587,0.941304168,11360.09105,86164.091,3600
AKDEc,2048,11670.0988,0.0062,1.006181941,10904.57941,86164.091,3600
AKDEc,2048,13928.8276,0.0074,1.007410491,10650.96465,86164.091,3600
AKDEc,2048,26728.2908,0.0142,1.014169659,10662.54114,86164.091,3600
AKDEc,2048,56656.4474,0.0301,1.030087135,11227.62601,86164.091,3600
AKDEc,2048,-63432.6338,-0.0337,0.966308342,10113.22193,86164.091,3600
AKDEc,2048,-56279.9926,-0.0299,0.970091628,7830.195278,86164.091,3600
AKDEc,2048,75667.4148,0.0402,1.040176859,10710.8813,86164.091,3600
AKDEc,2048,-26351.836,-0.014,0.986025922,10556.29079,86164.091,3600
AKDEc,2048,-40092.4362,-0.0213,0.978707054,11966.01463,86164.091,3600
AKDEc,2048,-42162.9376,-0.0224,0.97760173,10480.68958,86164.091,3600
AKDEc,2048,-12799.4632,-0.0068,0.993184396,11851.11505,86164.091,3600
AKDEc,2048,-89596.2424,-0.0476,0.952432043,8281.05818,86164.091,3600
AKDEc,2048,40845.3458,0.0217,1.021744926,10647.05646,86164.091,3600
AKDEc,2048,-58726.9488,-0.0312,0.968831108,10875.72891,86164.091,3600
AKDEc,2048,-65126.6804,-0.0346,0.965385384,8519.006725,86164.091,3600
AKDEc,2048,-89219.7876,-0.0474,0.952605884,10852.45406,86164.091,3600
AKDEc,2048,-108230.755,-0.0575,0.942531978,10546.156,86164.091,3600
AKDEc,2048,-7340.8686,-0.0039,0.996067771,10927.93059,86164.091,3600
